,Unnamed: 0,index,n_clusters,n_epitopes_captured,percent_clustered,percent_clustered_in_largest,percent_labeled_clustered,mean_purity,c-CSI,c-precision,method,eps,minsize,spike_x,label_reference,fold,epsilon_scaled
5,0,3.0,73,18,5.531719276739197,0.5669629175605271,5.517241379310345,87.60844748858446,4.352490421455939,78.88888888888889,tcrdist,18.0,3,1,gliph,3,0.2
6,4,,214,39,9.77777777777778,0.5670498084291188,9.77777777777778,88.92078326657766,7.448275862068965,76.17554858934169,tcrdist,18.0,2,1,gliph,4,0.2
7,0,4.0,67,11,5.272030651340996,0.5670498084291188,5.272030651340996,92.97085998578537,4.10727969348659,77.90697674418605,tcrdist,18.0,3,1,gliph,4,0.2
8,5,,225,52,10.17624521072797,0.5670498084291188,10.17624521072797,86.66111111111111,7.739463601532567,76.05421686746988,tcrdist,18.0,2,1,gliph,5,0.2
9,0,5.0,70,14,5.425287356321839,0.5670498084291188,5.425287356321839,90.69642857142856,4.42911877394636,81.63841807909604,tcrdist,18.0,3,1,gliph,5,0.2
10,6,,245,69,10.79092581238504,0.5671367259350092,10.777249731718534,83.91836734693878,7.465889927947264,69.27453769559033,tcrdist,18.0,2,1,gliph,6,0.2
11,0,6.0,70,14,5.4261189454322505,0.5671367259350092,5.426950789514027,90.14285714285714,4.108539015790281,75.70621468926554,tcrdist,18.0,3,1,gliph,6,0.2
12,7,,224,51,10.208461066830166,0.5671367259350092,10.194695692166182,86.54346113445378,7.373907711175839,72.33082706766918,tcrdist,18.0,2,1,gliph,7,0.2
13,0,7.0,74,17,5.610055180870631,0.5671367259350092,5.595584853594971,87.64507154213038,4.062547907404569,72.6027397260274,tcrdist,18.0,3,1,gliph,7,0.2
14,8,,240,68,10.668301655426118,0.5671367259350092,10.668301655426118,84.33292483660131,7.46474555487431,69.97126436781609,tcrdist,18.0,2,1,gliph,8,0.2
15,0,8.0,70,17,5.456774984671981,0.5671367259350092,5.456774984671981,88.42717086834735,4.061925199264255,74.43820224719101,tcrdist,18.0,3,1,gliph,8,0.2
16,9,,238,66,10.651340996168582,0.5670498084291188,10.651340996168582,84.27129675399571,7.494252873563219,70.35971223021583,tcrdist,18.0,2,1,gliph,9,0.2
17,0,9.0,73,19,5.593869731800766,0.5670498084291188,5.593869731800766,86.39135106097233,4.1226053639846745,73.6986301369863,tcrdist,18.0,3,1,gliph,9,0.2
18,10,,228,55,10.343242414955562,0.5669629175605271,10.343242414955562,85.90678084099137,7.309224639901931,70.66666666666667,tcrdist,18.0,2,1,gliph,10,0.2
19,0,10.0,70,14,5.5010726325467365,0.5669629175605271,5.5010726325467365,89.09637188208616,3.96874042292369,72.14484679665738,tcrdist,18.0,3,1,gliph,10,0.2
0,1,,231,56,10.329501915708812,0.5670498084291188,10.315757204169222,86.01586088981047,7.495401594114041,72.65973254086181,tcrdist,20.0,2,1,gliph,1,0.25
1,0,1.0,68,13,5.333333333333333,0.5670498084291188,5.318822808093194,91.46564508156204,4.123237277743716,77.52161383285302,tcrdist,20.0,3,1,gliph,1,0.25
2,2,,228,55,10.389212381244256,0.5822862396567576,10.389212381244256,85.8784433671899,7.661661048115231,73.74631268436578,tcrdist,20.0,2,1,gliph,2,0.25
3,0,2.0,68,13,5.4857493104505055,0.5822862396567576,5.4857493104505055,90.15125128998967,4.321176831136991,78.77094972067039,tcrdist,20.0,3,1,gliph,2,0.25
4,3,,234,60,10.511798958014095,0.5669629175605271,10.49808429118774,85.11472323972323,7.662835249042145,72.99270072992701,tcrdist,20.0,2,1,gliph,3,0.25
5,0,3.0,73,18,5.577689243027889,0.5669629175605271,5.563218390804598,87.21705805609915,4.291187739463601,77.13498622589532,tcrdist,20.0,3,1,gliph,3,0.25
6,4,,215,40,9.8544061302682,0.5670498084291188,9.8544061302682,88.60686600221484,7.386973180076628,74.96111975116641,tcrdist,20.0,2,1,gliph,4,0.25
7,0,4.0,67,11,5.318007662835249,0.5670498084291188,5.318007662835249,92.54442075337596,4.045977011494253,76.0806916426513,tcrdist,20.0,3,1,gliph,4,0.25
8,5,,226,53,10.25287356321839,0.5670498084291188,10.25287356321839,86.37247155499368,7.67816091954023,74.88789237668162,tcrdist,20.0,2,1,gliph,5,0.25
9,0,5.0,70,14,5.471264367816092,0.5670498084291188,5.471264367816092,90.28826530612244,4.367816091954023,79.83193277310924,tcrdist,20.0,3,1,gliph,5,0.25
10,6,,246,70,10.867565910484366,0.5671367259350092,10.853901579028054,83.664343786295,7.404568450099648,68.22033898305085,tcrdist,20.0,2,1,gliph,6,0.25
11,0,6.0,70,14,5.472103004291846,0.5671367259350092,5.472941897899739,89.73469387755101,4.0472175379426645,73.94957983193277,tcrdist,20.0,3,1,gliph,6,0.25
12,7,,225,52,10.285101164929491,0.5671367259350092,10.271347539475702,86.25406162464986,7.312586233328223,71.19402985074628,tcrdist,20.0,2,1,gliph,7,0.25
13,0,7.0,74,17,5.656039239730227,0.5671367259350092,5.641575961980684,87.25897115602997,4.001226429556953,70.92391304347827,tcrdist,20.0,3,1,gliph,7,0.25
14,8,,240,68,10.714285714285714,0.5671367259350092,10.714285714285714,84.2138772175537,7.4034334763948495,69.09871244635193,tcrdist,20.0,2,1,gliph,8,0.25
15,0,8.0,70,17,5.502759043531576,0.5671367259350092,5.502759043531576,88.01900760304122,4.000613120784795,72.70194986072423,tcrdist,20.0,3,1,gliph,8,0.25
16,9,,238,66,10.697318007662837,0.5670498084291188,10.697318007662837,84.15124873478803,7.432950191570881,69.48424068767908,tcrdist,20.0,2,1,gliph,9,0.25
17,0,9.0,73,19,5.639846743295019,0.5670498084291188,5.639846743295019,85.999961628487,4.061302681992337,72.01086956521739,tcrdist,20.0,3,1,gliph,9,0.25
18,10,,229,56,10.419859025436716,0.5669629175605271,10.419859025436716,85.62521660774935,7.247931351517009,69.55882352941177,tcrdist,20.0,2,1,gliph,10,0.25
19,0,10.0,70,14,5.547042598835428,0.5669629175605271,5.547042598835428,88.68820861678005,3.907447134538768,70.44198895027624,tcrdist,20.0,3,1,gliph,10,0.25
0,1,,273,83,12.628352490421456,0.6130268199233716,12.614960147148988,81.53337403337405,8.12385039852851,64.3985419198056,tcrdist,22.0,2,1,gliph,1,0.3
1,0,1.0,85,16,6.865900383141763,0.6130268199233716,6.851624770079706,87.74836601307189,4.812998160637646,70.24608501118568,tcrdist,22.0,3,1,gliph,1,0.3
2,2,,270,82,12.61109408519767,0.6435795280416794,12.61109408519767,81.59269793992016,8.289917254060681,65.73511543134872,tcrdist,22.0,2,1,gliph,2,0.3
3,0,2.0,83,16,6.880171621207478,0.6435795280416794,6.880171621207478,87.71118606961981,4.9800796812749,72.38307349665924,tcrdist,22.0,3,1,gliph,2,0.3
4,3,,267,77,12.396567575850444,0.6129328838492185,12.383141762452109,82.36215147732003,8.32183908045977,67.20297029702971,tcrdist,22.0,2,1,gliph,3,0.3
5,0,3.0,86,20,6.849524977015017,0.6129328838492185,6.835249042145594,86.51970284237726,4.950191570881226,72.42152466367713,tcrdist,22.0,3,1,gliph,3,0.3
6,4,,249,59,11.78544061302682,0.6130268199233716,11.78544061302682,84.66644355198572,8.015325670498084,68.01040312093627,tcrdist,22.0,2,1,gliph,4,0.3
7,0,4.0,81,13,6.636015325670498,0.6130268199233716,6.636015325670498,89.900548696845,4.704980842911877,70.90069284064666,tcrdist,22.0,3,1,gliph,4,0.3
8,5,,262,74,12.291187739463602,0.6130268199233716,12.291187739463602,82.59943353931904,8.260536398467433,67.2069825436409,tcrdist,22.0,2,1,gliph,5,0.3
9,0,5.0,84,16,6.835249042145594,0.6130268199233716,6.835249042145594,87.98870937263794,4.980842911877395,72.86995515695067,tcrdist,22.0,3,1,gliph,5,0.3
10,6,,287,96,13.059472716125075,0.6131207847946045,13.04614441208033,79.99723466622422,8.125095814809137,62.27967097532315,tcrdist,22.0,2,1,gliph,6,0.3
11,0,6.0,85,18,6.866952789699571,0.6131207847946045,6.868005518933006,86.57889822595706,4.767744902652154,69.41964285714286,tcrdist,22.0,3,1,gliph,6,0.3
12,7,,261,74,12.415695892090742,0.6131207847946045,12.40226889468036,82.01355126980549,7.849149164494864,63.288009888751546,tcrdist,22.0,2,1,gliph,7,0.3
13,0,7.0,93,23,7.265481299816064,0.6131207847946045,7.251264755480607,83.39286969267994,4.629771577495018,63.84778012684989,tcrdist,22.0,3,1,gliph,7,0.3
14,8,,274,87,12.722256284488044,0.6131207847946045,12.722256284488044,80.97215406844003,7.939914163090129,62.40963855421687,tcrdist,22.0,2,1,gliph,8,0.3
15,0,8.0,85,19,6.928264868179031,0.6131207847946045,6.928264868179031,85.72200252650079,4.598405885959534,66.3716814159292,tcrdist,22.0,3,1,gliph,8,0.3
16,9,,284,97,13.057471264367816,0.6130268199233716,13.057471264367816,79.78447482279297,8.061302681992338,61.737089201877936,tcrdist,22.0,2,1,gliph,9,0.3
17,0,9.0,90,23,7.111111111111111,0.6130268199233716,7.111111111111111,83.43100944081336,4.7203065134099615,66.37931034482759,tcrdist,22.0,3,1,gliph,9,0.3
18,10,,268,80,12.672387373582591,0.6129328838492185,12.672387373582591,81.37193107145974,7.738277658596384,61.06408706166868,tcrdist,22.0,2,1,gliph,10,0.3
19,0,10.0,85,18,7.064051486362243,0.6129328838492185,7.064051486362243,85.38444149589661,4.428440085810604,62.68980477223428,tcrdist,22.0,3,1,gliph,10,0.3
0,1,,374,158,19.662835249042143,0.8735632183908046,19.650521152667075,71.39222112791983,7.449417535254445,37.909516380655226,tcrdist,24.0,2,1,gliph,1,0.35
1,0,1.0,117,43,11.78544061302682,0.8735632183908046,11.771919068056407,70.09137352001726,3.9852851011649295,33.854166666666664,tcrdist,24.0,3,1,gliph,1,0.35
2,2,,364,147,19.384002451731536,0.9500459699662888,19.384002451731536,71.65570996226258,7.968127490039841,41.10671936758893,tcrdist,24.0,2,1,gliph,2,0.35
3,0,2.0,120,46,11.90622126877107,0.9500459699662888,11.90622126877107,68.60565355219647,4.505056696291756,37.83783783783784,tcrdist,24.0,3,1,gliph,2,0.35
4,3,,361,148,19.353355807539074,0.8581060373889059,19.34099616858237,71.47432410982127,7.187739463601533,37.16323296354992,tcrdist,24.0,2,1,gliph,3,0.35
5,0,3.0,119,41,11.93686791296353,0.8581060373889059,11.923371647509578,70.60698322391158,3.938697318007663,33.03341902313625,tcrdist,24.0,3,1,gliph,3,0.35
6,4,,349,135,18.544061302681992,0.842911877394636,18.544061302681992,73.34362486435151,7.816091954022989,42.14876033057851,tcrdist,24.0,2,1,gliph,4,0.35
7,0,4.0,107,34,11.126436781609195,0.842911877394636,11.126436781609195,73.80303810895961,4.383141762452107,39.39393939393939,tcrdist,24.0,3,1,gliph,4,0.35
8,5,,365,153,19.46360153256705,0.8582375478927203,19.46360153256705,71.17941761434912,7.877394636015325,40.47244094488189,tcrdist,24.0,2,1,gliph,5,0.35
9,0,5.0,124,46,12.076628352490422,0.8582375478927203,12.076628352490422,68.79425346159218,4.567049808429119,37.81725888324873,tcrdist,24.0,3,1,gliph,5,0.35
10,6,,380,169,20.248313917841816,0.8277130594727161,20.23608768971332,69.97210151396472,7.343246972252031,36.28787878787879,tcrdist,24.0,2,1,gliph,6,0.35
11,0,6.0,130,56,12.584304107909258,0.8277130594727161,12.570902958761309,66.07229673312764,3.970565690633144,31.585365853658537,tcrdist,24.0,3,1,gliph,6,0.35
12,7,,366,153,19.48191293684856,0.8583690987124464,19.46956921661812,71.33699055395236,7.128621799785375,36.61417322834646,tcrdist,24.0,2,1,gliph,7,0.35
13,0,7.0,121,43,11.971183323114651,0.8583690987124464,11.957688180285144,69.91188878302944,3.817261996014104,31.923076923076923,tcrdist,24.0,3,1,gliph,7,0.35
14,8,,387,179,20.55487431023912,0.8277130594727161,20.55487431023912,69.55933777389339,7.694665849172287,37.43475018642804,tcrdist,24.0,2,1,gliph,8,0.35
15,0,8.0,131,59,12.70692826486818,0.8277130594727161,12.70692826486818,65.034074186998,4.261189454322501,33.53437876960193,tcrdist,24.0,3,1,gliph,8,0.35
16,9,,387,180,20.35249042145594,0.8275862068965517,20.35249042145594,69.46058012184115,7.187739463601533,35.316265060240966,tcrdist,24.0,2,1,gliph,9,0.35
17,0,9.0,125,49,12.32183908045977,0.8275862068965517,12.32183908045977,67.84995605722021,3.938697318007663,31.965174129353237,tcrdist,24.0,3,1,gliph,9,0.35
18,10,,365,147,19.368679129635304,0.8581060373889059,19.368679129635304,71.96630517159218,7.247931351517009,37.42088607594937,tcrdist,24.0,2,1,gliph,10,0.35
19,0,10.0,114,37,11.676371437327612,0.8581060373889059,11.676371437327612,72.08509989150129,3.876800490346307,33.202099737532805,tcrdist,24.0,3,1,gliph,10,0.35
0,1,,378,161,19.800766283524904,0.8735632183908046,19.78847332924586,71.29135948058254,7.480073574494176,37.8001549186677,tcrdist,26.0,2,1,gliph,1,0.4
1,0,1.0,117,43,11.800766283524904,0.8735632183908046,11.787247087676272,70.06952037316411,3.9852851011649295,33.81014304291288,tcrdist,26.0,3,1,gliph,1,0.4
2,2,,366,148,19.445295740116457,0.9500459699662888,19.445295740116457,71.67398477121196,7.998774134232302,41.13475177304964,tcrdist,26.0,2,1,gliph,2,0.4
3,0,2.0,120,46,11.90622126877107,0.9500459699662888,11.90622126877107,68.60565355219647,4.505056696291756,37.83783783783784,tcrdist,26.0,3,1,gliph,2,0.4
4,3,,362,148,19.384002451731536,0.8581060373889059,19.371647509578544,71.55312431946265,7.218390804597701,37.2626582278481,tcrdist,26.0,2,1,gliph,3,0.4
5,0,3.0,119,41,11.93686791296353,0.8581060373889059,11.923371647509578,70.60698322391158,3.938697318007663,33.03341902313625,tcrdist,26.0,3,1,gliph,3,0.4
6,4,,350,135,18.57471264367816,0.842911877394636,18.57471264367816,73.41978593616766,7.846743295019157,42.24422442244224,tcrdist,26.0,2,1,gliph,4,0.4
7,0,4.0,107,34,11.126436781609195,0.842911877394636,11.126436781609195,73.80303810895961,4.383141762452107,39.39393939393939,tcrdist,26.0,3,1,gliph,4,0.4
8,5,,366,153,19.49425287356322,0.8582375478927203,19.49425287356322,71.25816237496565,7.908045977011494,40.56603773584906,tcrdist,26.0,2,1,gliph,5,0.4
9,0,5.0,124,46,12.076628352490422,0.8582375478927203,12.076628352490422,68.79425346159218,4.567049808429119,37.81725888324873,tcrdist,26.0,3,1,gliph,5,0.4
10,6,,381,169,20.278969957081543,0.8277130594727161,20.26674842863713,70.05091489581783,7.373907711175839,36.38426626323752,tcrdist,26.0,2,1,gliph,6,0.4
11,0,6.0,130,56,12.584304107909258,0.8277130594727161,12.570902958761309,66.07229673312764,3.970565690633144,31.585365853658537,tcrdist,26.0,3,1,gliph,6,0.4
12,7,,367,153,19.51256897608829,0.8583690987124464,19.50022995554193,71.4150913971296,7.159282538709183,36.71383647798742,tcrdist,26.0,2,1,gliph,7,0.4
13,0,7.0,121,43,11.971183323114651,0.8583690987124464,11.957688180285144,69.91188878302944,3.817261996014104,31.923076923076923,tcrdist,26.0,3,1,gliph,7,0.4
14,8,,388,179,20.600858369098717,0.8277130594727161,20.600858369098717,69.55188243598815,7.694665849172287,37.35119047619048,tcrdist,26.0,2,1,gliph,8,0.4
15,0,8.0,132,59,12.752912323727774,0.8277130594727161,12.752912323727774,65.04644231184398,4.261189454322501,33.41346153846154,tcrdist,26.0,3,1,gliph,8,0.4
16,9,,389,181,20.41379310344828,0.8275862068965517,20.41379310344828,69.48906042969801,7.218390804597701,35.36036036036036,tcrdist,26.0,2,1,gliph,9,0.4
17,0,9.0,125,49,12.32183908045977,0.8275862068965517,12.32183908045977,67.84995605722021,3.938697318007663,31.965174129353237,tcrdist,26.0,3,1,gliph,9,0.4
18,10,,366,147,19.39932577382777,0.8581060373889059,19.39932577382777,72.04289996620533,7.27857799570947,37.51974723538704,tcrdist,26.0,2,1,gliph,10,0.4
19,0,10.0,114,37,11.676371437327612,0.8581060373889059,11.676371437327612,72.08509989150129,3.876800490346307,33.202099737532805,tcrdist,26.0,3,1,gliph,10,0.4
0,1,,389,167,20.689655172413797,0.8735632183908046,20.67749846719804,70.63544086815634,7.602697731453096,36.76797627872498,tcrdist,28.0,2,1,gliph,1,0.45
1,0,1.0,126,46,12.628352490421456,0.8735632183908046,12.614960147148988,68.46973410883187,4.1079092581238505,32.56379100850547,tcrdist,28.0,3,1,gliph,1,0.45
2,2,,377,155,20.334048421697823,1.0113392583512106,20.334048421697823,71.26542783326026,8.259270609868219,40.617935192162776,tcrdist,28.0,2,1,gliph,2,0.45
3,0,2.0,129,51,12.733680661967515,1.0113392583512106,12.733680661967515,67.18656041193113,4.704259883542752,36.94344163658243,tcrdist,28.0,3,1,gliph,2,0.45
4,3,,376,154,20.380018387986517,0.9040760036775972,20.367816091954023,70.92768384636796,7.46360153256705,36.64409330323552,tcrdist,28.0,2,1,gliph,3,0.45
5,0,3.0,128,44,12.779650628256206,0.9040760036775972,12.766283524904214,69.67819629870587,4.183908045977011,32.77310924369748,tcrdist,28.0,3,1,gliph,3,0.45
6,4,,368,146,19.693486590038315,0.8582375478927203,19.693486590038315,72.5253485996564,7.540229885057471,38.28793774319066,tcrdist,28.0,2,1,gliph,4,0.45
7,0,4.0,118,38,12.030651340996169,0.8582375478927203,12.030651340996169,72.36718885316571,4.076628352490421,33.88535031847134,tcrdist,28.0,3,1,gliph,4,0.45
8,5,,377,157,20.490421455938694,0.8735632183908046,20.490421455938694,70.79062424959542,8.091954022988507,39.49139865370232,tcrdist,28.0,2,1,gliph,5,0.45
9,0,5.0,134,50,13.042145593869732,0.8735632183908046,13.042145593869732,67.07511449326472,4.689655172413793,35.95769682726205,tcrdist,28.0,3,1,gliph,5,0.45
10,6,,390,173,21.183323114653582,0.8430410790925812,21.171240226889463,69.42764624263411,7.465889927947264,35.26430123099203,tcrdist,28.0,2,1,gliph,6,0.45
11,0,6.0,142,61,13.580625383200491,0.8430410790925812,13.567376973785068,64.62522559596692,4.093208646328376,30.16949152542373,tcrdist,28.0,3,1,gliph,6,0.45
12,7,,380,161,20.570202329858983,0.8583690987124464,20.558025448413307,70.66298347934895,7.373907711175839,35.86875466070097,tcrdist,28.0,2,1,gliph,7,0.45
13,0,7.0,129,46,12.875536480686696,0.8583690987124464,12.862179978537483,68.6196412569969,4.03188716848076,31.34684147794994,tcrdist,28.0,3,1,gliph,7,0.45
14,8,,402,186,21.7504598405886,0.8736971183323115,21.7504598405886,68.77801717268005,8.077866339668915,37.13883016208597,tcrdist,28.0,2,1,gliph,8,0.45
15,0,8.0,147,69,13.933169834457388,0.8736971183323115,13.933169834457388,62.576618390594426,4.583077866339669,32.893289328932894,tcrdist,28.0,3,1,gliph,8,0.45
16,9,,406,194,21.50191570881226,0.8582375478927203,21.50191570881226,68.66520202111336,7.371647509578544,34.28367783321454,tcrdist,28.0,2,1,gliph,9,0.45
17,0,9.0,135,55,13.195402298850574,0.8582375478927203,13.195402298850574,66.133866819052,4.061302681992337,30.778164924506388,tcrdist,28.0,3,1,gliph,9,0.45
18,10,,381,159,20.51792828685259,0.8581060373889059,20.51792828685259,70.90990742912929,7.416487894575544,36.14637789395071,tcrdist,28.0,2,1,gliph,10,0.45
19,0,10.0,126,42,12.703034017775051,0.8581060373889059,12.703034017775051,69.57678357538305,4.0453570334048425,31.84559710494572,tcrdist,28.0,3,1,gliph,10,0.45
0,1,,417,190,23.233716475095783,1.0727969348659003,23.221949724095648,68.455048690775,7.771305947271612,33.46534653465346,tcrdist,30.0,2,1,gliph,1,0.5
1,0,1.0,138,55,14.68199233716475,1.0727969348659003,14.668914776210912,64.46199495690708,4.276517473942366,29.153605015673985,tcrdist,30.0,3,1,gliph,1,0.5
2,2,,409,185,23.15353968740423,1.2871590560833588,23.15353968740423,68.41483823822689,6.9414649095924,29.9801455989411,tcrdist,30.0,2,1,gliph,2,0.5
3,0,2.0,141,57,14.9402390438247,1.2871590560833588,14.9402390438247,63.69977900308366,3.509040760036776,23.487179487179485,tcrdist,30.0,3,1,gliph,2,0.5
4,3,,399,176,23.07692307692308,1.1492491572172847,23.06513409961686,68.51457511648549,7.402298850574713,32.093023255813954,tcrdist,30.0,2,1,gliph,3,0.5
5,0,3.0,145,54,15.292675452038004,1.1492491572172847,15.279693486590038,65.08493428605318,4.21455938697318,27.5827482447342,tcrdist,30.0,3,1,gliph,3,0.5
6,4,,399,172,22.60536398467433,1.0881226053639848,22.60536398467433,69.66252737408219,7.524904214559387,33.28813559322034,tcrdist,30.0,2,1,gliph,4,0.5
7,0,4.0,134,52,14.482758620689657,1.0881226053639848,14.482758620689657,66.01006285267758,4.030651340996169,27.83068783068783,tcrdist,30.0,3,1,gliph,4,0.5
8,5,,421,195,23.632183908045977,1.0881226053639848,23.632183908045977,67.49200096932273,7.662835249042145,32.425421530479895,tcrdist,30.0,2,1,gliph,5,0.5
9,0,5.0,151,62,15.35632183908046,1.0881226053639848,15.35632183908046,62.3452477356614,4.291187739463601,27.944111776447105,tcrdist,30.0,3,1,gliph,5,0.5
10,6,,423,200,24.064990803188227,1.072961373390558,24.053349685727422,66.82980236486998,7.511881036332975,31.23008285532186,tcrdist,30.0,2,1,gliph,6,0.5
11,0,6.0,157,70,15.910484365419988,1.072961373390558,15.897593131994482,61.2675566900637,4.231181971485513,26.6152362584378,tcrdist,30.0,3,1,gliph,6,0.5
12,7,,402,179,23.038013488657267,1.0576333537706928,23.02621493177985,68.2957673966425,7.343246972252031,31.89081225033289,tcrdist,30.0,2,1,gliph,7,0.5
13,0,7.0,144,57,15.128755364806867,1.0576333537706928,15.115744289437377,63.57568398229364,4.03188716848076,26.67342799188641,tcrdist,30.0,3,1,gliph,7,0.5
14,8,,429,212,24.417535254445127,1.1189454322501533,24.417535254445127,66.5465026168825,7.449417535254445,30.508474576271187,tcrdist,30.0,2,1,gliph,8,0.5
15,0,8.0,158,80,16.109748620478236,1.1189454322501533,16.109748620478236,59.16740267495313,3.9852851011649295,24.738344433872506,tcrdist,30.0,3,1,gliph,8,0.5
